,Year,Month,Net generation other renewables (total)  (thousand megawatthours),Average retail price of electricity (cents per KWH),Retail sales of electricity (million kilowatthours),Revenue from retail sales of electricity total(million dollars),Revenue from retail sales of electricity residential (million dollars),Total consumption coal (thousand tons),Total consumption petroleum liquid (thousand barrels),Total consumption  natural gas (thousand Mcf),unqid,kt_avg,T2M_avg,WS10M_avg,State,kt_max,T2M_max,WS10M_max,kt_min,T2M_min,WS10M_min,"for wind , Power = 1.93 * V^3 * R^2 * Cp , in watts","for solar , 1367 * kt * r ^ 2 * efficiency",total_renewable_policy_count,Wind_policy_count,Solar_photovoltaic_policy_count
6786,2010,1,212.49568,8.39,2062.77228,306.74963,173.03423,233.899,0.429,11061.135,2010_1_Oregon,0.381506354,4.216891496,3.919002933,Oregon,0.75,12.5,15.26,0.12,0.01,0.54,,,148,22,40
6787,2009,12,151.06703,8.59,2373.9591,363.85165,203.84581,245.689,0.065,9502.86,2009_12_Oregon,0.477865428,4.530048876,3.151075269,Oregon,0.77,15.78,13.45,0.09,0.01,0.52,,,148,22,40
6788,2009,11,293.76082,8.77,1680.40419,296.48515,147.35614,237.308,0.083,11011.702,2009_11_Oregon,0.465555556,4.775989899,3.654232323,Oregon,0.7,13.67,17.16,0.12,0,0.58,,,148,22,40
6789,2009,10,353.1763,8.85,1378.36804,277.64373,121.92246,241.765,0.45,11711.695,2009_10_Oregon,0.486546432,7.900615836,3.08340176,Oregon,0.72,17.28,12.7,0.11,0.02,0.56,,,148,22,40
6790,2009,9,390.06556,8.98,1240.83567,271.70722,111.4124,196.061,0.66,13472.569,2009_9_Oregon,0.625979798,15.99865657,2.890414141,Oregon,0.74,24.26,10.15,0.25,1.41,0.73,,,148,22,40
6791,2009,8,519.254,8.95,1406.85813,281.40073,125.97921,173.54,1.043,13026.53,2009_8_Oregon,0.615262952,17.79384164,2.617057674,Oregon,0.76,29.8,9.6,0.15,7.48,0.39,,,148,22,40
6792,2009,7,404.24478,8.97,1514.67894,310.55353,135.79561,0,0.023,11065.052,2009_7_Oregon,0.647399804,19.54890518,2.945474096,Oregon,0.77,30.2,10.33,0.14,9.27,1.1,,,148,22,40
6793,2009,6,491.71835,8.95,1242.00825,264.13619,111.15333,52.739,2.29,2234.978,2009_6_Oregon,0.554969697,14.73521212,2.918787879,Oregon,0.78,24.75,12.12,0.16,5.41,0.83,,,148,22,40
6794,2009,5,395.10064,8.76,1358.52154,267.41557,119.04311,0,0.001,1535.934,2009_5_Oregon,0.593108504,11.83286413,3.434281525,Oregon,0.79,24,12.6,0.14,1.02,0.95,,,148,22,40
6795,2009,4,415.66255,8.56,1553.66275,272.06199,132.91722,22.246,0.07,4698.159,2009_4_Oregon,0.551020202,6.601161616,3.43689899,Oregon,0.83,19.99,10.95,0.15,0.02,1,,,148,22,40
6796,2009,3,410.9257,8.4,1917.83637,310.22424,161.02691,242.228,0.172,10584.129,2009_3_Oregon,0.474607364,3.952121212,3.754095797,Oregon,0.79,12.07,13.12,0.1,0.01,0.66,,,148,22,40
6797,2009,2,162.19819,8.53,1929.46328,307.35442,164.58182,208.341,0.105,10598.834,2009_2_Oregon,0.488447417,3.567359307,3.313376623,Oregon,0.8,11.2,11.43,0.16,0,0.81,,,148,22,40
6798,2009,1,285.25298,8.32,2207.71876,331.54541,183.66139,234.125,0.692,9262.877,2009_1_Oregon,0.510666993,3.820860215,3.329990225,Oregon,0.79,15.31,14.3,0.08,0.01,0.47,,,148,22,40
6799,2008,12,238.12634,8.21,2343.66529,341.28956,192.50514,248.274,1.448,11769.33,2008_12_Oregon,0.391650554,4.654692082,3.679403715,Oregon,0.7,19.16,12.24,0.09,0,0.71,,,148,22,40
6800,2008,11,192.09667,8.44,1557.53986,280.43315,131.5286,237.431,0.153,10297.587,2008_11_Oregon,0.446838707,6.130737374,3.110363636,Oregon,0.69,14.39,12.63,0.13,0.02,0.61,,,148,22,40
6801,2008,10,239.28613,8.63,1365.74018,275.87139,117.82739,241.803,0.298,11389.756,2008_10_Oregon,0.550439883,9.340117302,3.101661779,Oregon,1.39,21.61,11.78,0.14,0.07,0.65,,,148,22,40
6802,2008,9,218.93455,8.71,1235.41805,266.35149,107.64161,203.808,0.773,11046.263,2008_9_Oregon,0.633072449,15.10733333,2.750212121,Oregon,0.77,23.43,10.58,0.18,5.7,0.73,,,148,22,40
6803,2008,8,316.14064,8.57,1390.56091,287.7028,119.23345,245.695,0.141,11629.764,2008_8_Oregon,0.607659172,18.02928641,3.040977517,Oregon,0.75,29.72,10.32,0.16,5.47,1.08,,,148,22,40
6804,2008,7,341.00642,8.64,1458.51677,291.53773,125.97085,214.836,0.686,7423.244,2008_7_Oregon,0.653892147,18.48655914,3.154486804,Oregon,0.77,28.61,11.65,0.2,11.28,1.24,,,148,22,40
6805,2008,6,420.01716,8.63,1300.26147,269.79726,112.24341,108.235,1.152,1311.471,2008_6_Oregon,0.592789969,13.82944444,3.432111111,Oregon,0.76,28.46,11.27,0.15,2.3,1.08,,,148,22,40
6806,2008,5,327.20961,8.34,1444.13781,275.34216,120.3836,0,0.001,5222.724,2008_5_Oregon,0.517406973,10.83278592,3.183509286,Oregon,0.76,24.67,10.36,0.15,1.06,0.84,,,148,22,40
6807,2008,4,324.0881,8.56,1653.23161,288.88959,141.59102,192.345,0.1,10898.424,2008_4_Oregon,0.547850226,5.290757576,3.395343434,Oregon,0.79,16.32,10.36,0.19,0,0.78,,,148,22,40
6808,2008,3,316.4737,8.52,1841.56612,317.03083,156.90286,235.349,0.687,11407.8,2008_3_Oregon,0.508933529,3.621788856,3.449599218,Oregon,0.8,10.41,11.81,0.17,0,0.56,,,148,22,40
6809,2008,2,222.34245,8.45,1978.80425,312.99685,167.29819,240.12,0.697,11694.23,2008_2_Oregon,0.487389646,3.92031348,3.225350052,Oregon,0.79,9.55,11.21,0.1,0,0.62,,,148,22,40
6810,2008,1,267.37674,8.45,2340.4017,354.8887,197.70182,214.124,15.304,12546.552,2008_1_Oregon,0.415560117,4.281964809,4.345210166,Oregon,0.75,14.21,17.02,0.1,0.01,0.66,,,148,22,40
6811,2007,12,286.21475,8.44,2089.52044,328.64816,176.30789,256.695,0.302,12356.797,2007_12_Oregon,0.360201672,3.74829912,4.159257087,Oregon,0.75,13.73,14.07,0.08,0,0.77,,,148,22,40
6812,2007,11,181.51793,8.57,1633.03728,289.05679,139.97584,249.774,2.159,10857.309,2007_11_Oregon,0.481125044,5.316959596,2.991969697,Oregon,0.73,13.95,10,0.1,0.01,0.7,,,148,22,40
6813,2007,10,176.32065,8.71,1356.32764,270.01182,118.12234,226.489,0.603,10763.685,2007_10_Oregon,0.51021147,8.817497556,3.464701857,Oregon,0.74,17.21,9.84,0.11,1.67,1.14,,,148,22,40
6814,2007,9,191.46761,8.84,1272.15932,269.24926,112.416,243.425,0.247,11135.699,2007_9_Oregon,0.607600488,14.25684848,2.920656566,Oregon,0.8,25.35,6.4,0.14,3.44,0.8,,,148,22,40
6815,2007,8,205.61955,8.74,1382.1547,288.42782,120.78946,243.642,0.449,11708.818,2007_8_Oregon,0.624248357,18.61489736,2.75115347,Oregon,0.76,28.8,6.06,0.07,12.47,0.91,,,148,22,40
6816,2007,7,188.16006,8.78,1402.06107,287.21076,123.14358,252.48,0.354,9810.754,2007_7_Oregon,0.628074291,21.32432063,2.827565982,Oregon,0.76,31.04,5.88,0.18,13.14,1.04,,,148,22,40
6817,2007,6,179.93828,8.29,1293.55636,260.35314,107.25353,243.279,0.208,7633.587,2007_6_Oregon,0.571383838,15.15878788,3.048484848,Oregon,0.81,25.61,8.24,0.13,5.52,0.92,,,148,22,40
6818,2007,5,175.36207,7.8,1331.79767,250.1565,103.92646,33.038,1.318,3043.644,2007_5_Oregon,0.590918866,12.10658847,3.158631476,Oregon,0.83,20.96,6.89,0.16,2.24,1.09,,,148,22,40
6819,2007,4,166.606,7.75,1470.68409,255.26621,113.97836,187.806,0.731,4181.116,2007_4_Oregon,0.529888889,7.081151515,3.007949495,Oregon,0.8,18.62,7.95,0.14,0,0.92,,,148,22,40
6820,2007,3,165.35385,7.65,1785.977,282.79721,136.66154,217.251,0.306,3229.429,2007_3_Oregon,0.479178886,5.696715543,3.120772239,Oregon,0.83,13.37,7.98,0.11,0,0.91,,,148,22,40
6821,2007,2,152.55435,7.6,1995.44502,296.90148,151.59262,184.724,1.322,8161.815,2007_2_Oregon,0.400790043,3.631331169,3.608257576,Oregon,0.77,13.83,9.06,0.09,0.01,0.95,,,148,22,40
6822,2007,1,159.17784,7.69,2361.73742,338.22485,181.68538,238.584,0.998,8620.649,2007_1_Oregon,0.490312805,4.122609971,3.194193548,Oregon,0.77,19.35,8.41,0.11,0,0.89,,,148,22,40
6823,2006,12,143.4913,7.51,2055.03759,296.37733,154.37887,253.919,0.102,9701.00015,2006_12_Oregon,0.437057674,4.07398827,3.89030303,Oregon,0.78,14.45,11.64,0.11,0.01,1.04,,,148,22,40
6824,2006,11,195.52602,7.63,1590.82434,262.6249,121.35294,229.984,4.617,7221.35777,2006_11_Oregon,0.364858586,6.040707071,4.502949495,Oregon,0.72,17.29,10.63,0.02,0.01,1.02,,,148,22,40
6825,2006,10,177.79737,7.66,1278.23697,242.10759,97.8591,222.503,1.433,10104.51686,2006_10_Oregon,0.559608993,9.059814272,2.600322581,Oregon,0.79,16.96,6.22,0.12,0.09,0.46,,,148,22,40
6826,2006,9,146.45853,7.68,1279.34855,249.74068,98.21239,208.091,0.526,9541.97296,2006_9_Oregon,0.628161616,15.06977778,2.659212121,Oregon,0.81,25.52,6.85,0.18,5.15,0.74,,,148,22,40
6827,2006,8,156.16262,7.62,1380.09744,263.08738,105.16713,252.484,0.131,9646.36451,2006_8_Oregon,0.652717498,18.31200391,2.870840665,Oregon,0.81,28.42,6.01,0.24,9.72,1.1,,,148,22,40
6828,2006,7,144.87202,7.64,1420.41363,260.71281,108.55606,246.672,0.638,9739.67644,2006_7_Oregon,0.661339198,21.02666667,2.847614858,Oregon,0.81,32.33,6.03,0.24,12.99,1.12,,,148,22,40
6829,2006,6,137.98839,7.56,1285.03101,238.02984,97.12247,4.412,0.5,2700.08763,2006_6_Oregon,0.599737374,16.36038384,2.829363636,Oregon,0.81,28.71,5.97,0.15,9.03,1.04,,,148,22,40
6830,2006,5,136.45771,7.54,1308.37008,237.08622,98.62388,30.996,2.553,710.91495,2006_5_Oregon,0.595376344,12.47617791,3.184418377,Oregon,0.82,25.04,6.94,0.16,4.03,1.09,,,148,22,40
6831,2006,4,128.49323,7.4,1493.69425,241.29549,110.51358,0,0.002,588.29926,2006_4_Oregon,0.51559596,6.883020202,3.16330303,Oregon,0.81,16.75,8.95,0.1,0.09,0.49,,,148,22,40
6832,2006,3,145.74939,7.37,1942.89187,282.3449,143.27302,0,0.001,6303.81774,2006_3_Oregon,0.458054741,3.477966764,3.824144673,Oregon,0.8,11.62,9.94,0.08,0,0.74,,,148,22,40
6833,2006,2,135.89479,7.38,1860.41169,275.42693,137.34403,0,0.907,5417.27746,2006_2_Oregon,0.551525974,3.792218615,3.60284632,Oregon,0.8,14.03,12.19,0.12,0.01,1.14,,,148,22,40
6834,2006,1,180.097,7.03,2083.22159,289.68194,146.35054,0,0.002,3510.46128,2006_1_Oregon,0.368504399,3.512082111,4.452864125,Oregon,0.77,13.38,9.95,0.02,0.02,1.08,,,148,22,40
6835,2005,12,145.07431,7.41,2151.45584,298.03913,159.35294,0,37.885,9158.56396,2005_12_Oregon,0.423000978,4.663870968,3.773509286,Oregon,0.75,15.22,9.73,0.04,0.01,0.8,,,148,22,40
6836,2005,11,162.35241,7.35,1515.5406,247.46699,111.35586,2.449,26.282,8210.37141,2005_11_Oregon,0.460010101,4.703454545,3.51940404,Oregon,0.76,13.65,8.77,0.08,0,1.16,,,148,22,40
6837,2005,10,142.86652,7.24,1250.25238,224.28291,90.47072,179.67,4.34,8660.62885,2005_10_Oregon,0.507829912,9.464780059,2.715024438,Oregon,0.78,16.12,7.82,0.12,1.92,0.75,,,148,22,40
6838,2005,9,135.25389,7.24,1194.92372,228.27287,86.48019,243.842,2.379,8250.56298,2005_9_Oregon,0.632333333,13.66166667,2.547424242,Oregon,0.79,23.95,6.36,0.1,6.7,0.89,,,148,22,40
6839,2005,8,142.24515,7.29,1333.02279,241.53732,97.13153,236.021,0.843,9096.72126,2005_8_Oregon,0.675014663,19.59021505,2.716500489,Oregon,0.8,30.09,5.39,0.27,11.93,0.78,,,148,22,40
6840,2005,7,132.3939,7.25,1227.93948,227.53829,88.97238,237.936,19.26,6970.22449,2005_7_Oregon,0.673284457,20.4130694,2.974134897,Oregon,0.81,31.02,5.88,0.14,12.77,1.04,,,148,22,40
6841,2005,6,134.35191,7.25,1241.18461,220.39124,90.03659,241.91,0.085,2690.41994,2005_6_Oregon,0.55840404,13.57777778,3.120969697,Oregon,0.81,26.2,7.89,0.15,4.56,1.02,,,148,22,40
6842,2005,5,128.09202,7.18,1277.59131,217.68173,91.78974,23.346,0.872,1560.6864,2005_5_Oregon,0.482443793,11.54848485,3.039775171,Oregon,0.82,23.15,8.01,0.13,2.94,0.89,,,148,22,40
6843,2005,4,119.80029,7.22,1508.92939,234.72636,108.89568,238.642,0.093,7943.94295,2005_4_Oregon,0.475555556,6.844454545,3.224424242,Oregon,0.78,13.84,7.34,0.14,0,0.81,,,148,22,40
6844,2005,3,144.66626,7.19,1686.99013,255.73399,121.25639,217.228,0.953,8641.053,2005_3_Oregon,0.513577713,5.783362659,3.433587488,Oregon,0.82,15.05,9.95,0.1,0.03,0.78,,,148,22,40
6845,2005,2,101.73001,7.2,1812.87338,261.80217,130.46013,227.78,0.139,8334.59225,2005_2_Oregon,0.575519481,3.467900433,2.858603896,Oregon,0.81,12.04,8.12,0.16,0,0.68,,,148,22,40
6846,2005,1,111.68528,7.21,2138.11135,287.809,154.24684,254.301,0.206,8480.21453,2005_1_Oregon,0.45714565,4.33544477,3.264203324,Oregon,0.75,14.97,8.87,0.11,0.01,0.96,,,148,22,40
6847,2004,12,92.71231,7.2,1946.3439,269.01492,140.12471,227.922,1.008,8464.27858,2004_12_Oregon,0.441505376,4.01026393,3.484584555,Oregon,0.73,14.26,9.35,0.06,0,0.62,,,148,22,40
6848,2004,11,64.86723,7.22,1530.03192,233.82846,110.54294,224.349,1.477,9291.66684,2004_11_Oregon,0.480757576,4.794747475,2.825454545,Oregon,0.77,14.43,7.03,0.11,0,0.68,,,148,22,40
6849,2004,10,108.54276,7.26,1225.63153,214.00553,89.00443,251.949,0.087,8313.66703,2004_10_Oregon,0.502052786,9.793538612,3.02771261,Oregon,0.77,21.6,7.71,0.06,0,0.84,,,148,22,40
6850,2004,9,90.21994,7.17,1173.7102,218.93699,84.14074,240.333,0.289,8319.73571,2004_9_Oregon,0.582121212,13.56166667,2.78559596,Oregon,0.79,22.4,7.08,0.13,5.31,0.92,,,148,22,40
6851,2004,8,101.84234,7.21,1292.80822,227.27488,93.16475,200.02,2.619,9401.00198,2004_8_Oregon,0.588426197,19.07871945,2.773851417,Oregon,0.8,28.69,6.76,0.12,11.12,0.87,,,148,22,40
6852,2004,7,91.24187,7.18,1245.2284,222.78894,89.37131,12.845,12.071,8724.39232,2004_7_Oregon,0.660322581,20.44338221,2.819726295,Oregon,0.8,30.11,6.01,0.27,13.33,1.01,,,148,22,40
6853,2004,6,91.50227,7.09,1255.68718,214.03547,89.07472,0,0,4199.0974,2004_6_Oregon,0.599151515,15.6619798,2.993444444,Oregon,0.82,27,6.5,0.14,6.7,1.02,,,148,22,40
6854,2004,5,101.69922,7.19,1169.7088,208.3831,84.0983,0,0,4756.33843,2004_5_Oregon,0.518787879,10.82665689,3.008484848,Oregon,0.81,19.7,6.26,0.15,4.33,0.97,,,148,22,40
6855,2004,4,84.45714,7.15,1407.18477,220.86661,100.55306,220.33,6.141,5632.99177,2004_4_Oregon,0.592020202,8.591747475,3.170737374,Oregon,0.81,18.33,8.99,0.12,1.27,0.8,,,148,22,40
6856,2004,3,122.07357,7.1,1703.60299,253.94948,120.9975,238.935,0.073,5888.20571,2004_3_Oregon,0.549100684,5.99797654,3.310351906,Oregon,0.81,14.79,8.17,0.17,0,0.85,,,148,22,40
6857,2004,2,71.8087,7.28,1861.12913,264.01419,135.45696,224.395,1.246,7672.42024,2004_2_Oregon,0.471327064,3.715830721,3.528087774,Oregon,0.79,12.14,9.95,0.11,0,0.97,,,148,22,40
6858,2004,1,94.13614,7.15,2189.64097,285.90444,156.51357,235.495,14.798,8070.051,2004_1_Oregon,0.411906158,4.402316716,3.790420332,Oregon,0.76,19.69,9.66,0.12,0.01,0.7,,,148,22,40
6859,2003,12,79.228,7.07,1932.95942,262.92369,136.65969,213.836,1.168,6391.585,2003_12_Oregon,0.393010753,4.052473118,4.1185435,Oregon,0.74,15.96,9.54,0.1,0.01,0.84,,,148,22,40
6860,2003,11,118.4022,7.09,1493.07524,233.28928,105.85149,281.352,0.374,7782.612,2003_11_Oregon,0.427828283,4.362414141,3.745949495,Oregon,0.77,14.46,9.91,0.03,0,0.96,,,148,22,40
6861,2003,10,103.88095,7.09,1185.97018,208.87136,84.08993,233.47,0.087,8083.429,2003_10_Oregon,0.517575758,11.70380254,3.271407625,Oregon,0.77,21.45,9.74,0.09,0,0.88,,,148,22,40
6862,2003,9,88.8181,7.1,1162.62891,215.28303,82.54533,229.218,3.857,9435.725,2003_9_Oregon,0.610747475,16.03440404,2.655080808,Oregon,0.8,26.55,5.9,0.17,5.68,1.05,,,148,22,40
6863,2003,8,75.8492,7.13,1220.35908,221.15728,86.97219,238.082,4.673,9064.35,2003_8_Oregon,0.633910068,19.38092864,2.455591398,Oregon,0.8,28.35,6.24,0.15,14,0.9,,,148,22,40
6864,2003,7,76.7993,7.17,1232.66795,222.2217,88.34213,238.663,4.839,9284.621,2003_7_Oregon,0.685904203,21.29938416,2.763587488,Oregon,0.82,33.15,5.55,0.26,12.94,1.19,,,148,22,40
6865,2003,6,70.13503,7.18,1358.96741,235.44952,97.53118,223.026,7.414,3203.22,2003_6_Oregon,0.651262626,16.97180808,3.232565657,Oregon,0.82,28.18,6.05,0.15,8.76,1.34,,,148,22,40
6866,2003,5,83.0955,7.07,1357.45193,217.15834,95.95899,11.954,4.941,1537.317,2003_5_Oregon,0.548347996,10.88285435,2.893245357,Oregon,0.81,26.4,6.65,0.16,1.45,0.89,,,148,22,40
6867,2003,4,73.0012,6.99,1493.3497,224.34833,104.44604,224.663,0.078,1993.58,2003_4_Oregon,0.457424242,5.817757576,3.257191919,Oregon,0.77,13.03,6.66,0.12,0,0.89,,,148,22,40
6868,2003,3,132.0725,7.01,1695.29775,248.80625,118.86135,225.834,33.28,4352.272,2003_3_Oregon,0.457047898,5.053548387,3.92771261,Oregon,0.79,13.42,10.54,0.11,0,0.95,,,148,22,40
6869,2003,2,90.27365,6.92,1680.13961,238.32128,116.23963,207.159,38.027,5409.317,2003_2_Oregon,0.537445887,3.247121212,3.121525974,Oregon,0.8,10.67,7.91,0.14,0,0.91,,,148,22,40
6870,2003,1,91.04105,7,1922.69282,267.11193,134.64605,205.668,1.631,7861.977,2003_1_Oregon,0.413968719,5.350117302,3.529208211,Oregon,0.75,14.77,10.3,0.09,0,1.08,,,148,22,40
6871,2002,12,80.60992,7,1828.20769,266.72356,127.95893,231.354,0.381,5540.515,2002_12_Oregon,0.397683284,4.264731183,4.177390029,Oregon,0.74,14.38,12.19,0.09,0,0.57,,,148,22,40
6872,2002,11,88.78344,7.08,1441.98626,236.08059,102.02616,224.092,0.172,5329.743,2002_11_Oregon,0.498383838,5.972111111,3.265,Oregon,0.78,15.88,10.26,0.07,0,0.58,,,148,22,40
6873,2002,10,93.50812,6.98,1163.49563,211.07729,81.23425,233.301,0,5579.357,2002_10_Oregon,0.591622678,8.350439883,2.430273705,Oregon,0.79,19.41,7.79,0.15,0.01,0.87,,,148,22,40
6874,2002,9,92.41296,7.16,1111.81158,221.84459,79.55219,218.116,0.129,5613.794,2002_9_Oregon,0.621262626,14.85061616,2.64630303,Oregon,0.78,24.12,6.52,0.2,4.37,0.77,,,148,22,40
6875,2002,8,96.87124,7.23,1160.98172,225.05462,83.9297,210.095,0.095,4898.612,2002_8_Oregon,0.662903226,17.5357087,2.839775171,Oregon,0.81,30.45,5.02,0.29,9.82,0.44,,,148,22,40
6876,2002,7,94.53384,7.14,1174.79972,219.65438,83.8358,78.241,3.919,2065.649,2002_7_Oregon,0.661779081,20.43459433,2.913734115,Oregon,0.8,32.88,5.82,0.25,11.02,1.1,,,148,22,40
6877,2002,6,76.75004,7.16,1155.40908,211.38045,82.73655,0,0,3092.919,2002_6_Oregon,0.585020202,15.83321212,3.133171717,Oregon,0.82,29.58,6.64,0.07,4.55,0.93,,,148,22,40
6878,2002,5,75.02452,7.1,1313.20691,221.20196,93.206,187.071,1.492,2072.747,2002_5_Oregon,0.567194526,10.10223851,3.224213099,Oregon,0.83,22.02,7.18,0.1,0.87,1.2,,,148,22,40
6879,2002,4,83.33568,7.2,1492.10517,238.20819,107.43278,118.169,2.833,2355.28,2002_4_Oregon,0.53940404,6.91279798,3.285050505,Oregon,0.83,15.02,8.46,0.13,0,1.04,,,148,22,40
6880,2002,3,101.38588,7.21,1801.26967,262.0177,129.86696,210.682,3.424,6224.825,2002_3_Oregon,0.494320626,3.754985337,3.534868035,Oregon,0.81,12.19,9.41,0.09,0,0.97,,,148,22,40
6881,2002,2,73.4744,7.08,1828.69139,261.33576,129.43493,211.689,0.117,5748.237,2002_2_Oregon,0.521049784,3.728690476,3.496136364,Oregon,0.8,13.26,7.6,0.05,0.01,1.14,,,148,22,40
6882,2002,1,92.09988,7.1,2082.01919,284.9019,147.76375,231.808,1.334,7332.013,2002_1_Oregon,0.416695992,3.970791789,3.741476051,Oregon,0.76,14.31,9.46,0.06,0,0.9,,,148,22,40
6883,2001,12,81.40465,7.15,1843.7231,266.18418,131.90983,228.524,0.044,7527.444,2001_12_Oregon,0.405298143,3.744809384,4.283489736,Oregon,0.75,12.76,11.91,0.04,0.01,1.28,,,148,22,40
6884,2001,11,71.6771,7.08,1449.62175,233.50179,102.66758,189.616,10.681,6831.615,2001_11_Oregon,0.421656566,5.858515152,3.831858586,Oregon,0.77,15.03,11.48,0.05,0.01,0.98,,,148,22,40
6885,2001,10,80.37458,6.69,1149.80874,195.23125,76.86856,220.871,0.204,8061.935,2001_10_Oregon,0.555747801,9.392776149,3.182531769,Oregon,0.79,20.38,8.5,0.16,0.02,0.92,,,148,22,40
6886,2001,9,70.81618,6.29,1072.38587,173.66972,67.4876,219.192,0.151,7951.533,2001_9_Oregon,0.612333333,15.35155556,2.552323232,Oregon,0.79,24.17,6.76,0.16,7.35,0.74,,,148,22,40
6887,2001,8,76.84313,6.37,1132.45797,185.09729,72.1161,222.846,0.676,8790.775,2001_8_Oregon,0.625024438,19.07391007,2.693323558,Oregon,0.8,28.14,6.39,0.13,12.65,0.86,,,148,22,40
6888,2001,7,73.22132,6.26,1103.93793,177.00967,69.06997,232.849,0.089,6620.75,2001_7_Oregon,0.60627566,18.00319648,2.86514174,Oregon,0.81,31.68,6.35,0.16,10.8,1,,,148,22,40
6889,2001,6,69.30853,6.35,1154.89689,183.62443,73.28938,152.687,2.011,6549.863,2001_6_Oregon,0.557878788,14.00046465,3.213717172,Oregon,0.81,27.32,6.94,0.06,5.6,1.09,,,148,22,40
6890,2001,5,62.15987,6.18,1296.98239,193.43241,80.09486,129.984,0.315,5456.341,2001_5_Oregon,0.634565005,12.56044966,3.252082111,Oregon,0.81,24.71,7.22,0.09,1.93,0.7,,,148,22,40
6891,2001,4,74.86296,6.05,1510.4514,200.70284,91.30679,230.735,0.126,5695.046,2001_4_Oregon,0.492494949,5.616525253,3.184636364,Oregon,0.81,17.9,8.24,0.15,0,0.99,,,148,22,40
6892,2001,3,87.25937,5.91,1780.77004,219.5184,105.21257,236.314,0.122,5742.209,2001_3_Oregon,0.476608016,4.484134897,3.067116325,Oregon,0.79,12.18,7.1,0.1,0,0.75,,,148,22,40
6893,2001,2,40.1972,5.81,1874.70239,223.73423,108.9901,209.36,64.942,7343.405,2001_2_Oregon,0.501363636,3.196287879,2.908051948,Oregon,0.82,11.35,8.2,0.15,0,0.81,,,148,22,40
6894,2001,1,51.40267,5.68,2133.25752,242.55279,121.11866,217.507,102.446,5971.176,2001_1_Oregon,0.471495601,3.919315738,3.084506354,Oregon,0.77,14.11,8.88,0.06,0.01,0.87,,,148,22,40
6895,2017,7,457.20122,14.31,5004.86871,1348.52333,716.18814,2332.219,45.21057,49071.916,2017_7_Pennsylvania,0.483969697,21.98483871,1.746099707,Pennsylvania,0.71,28.34,7.66,0.1,15.85,0.88,,,68,25,19
6896,2017,6,502.16053,14.52,3949.01947,1157.30812,573.50837,1989.901,38.41397,37925.668,2017_6_Pennsylvania,0.509247649,19.47824242,2.146363636,Pennsylvania,0.72,26.17,6.59,0.08,12.11,0.81,,,68,25,19
6897,2017,5,496.14826,14.67,3336.01464,1053.51056,489.41308,1851.719,37.42203,27869.114,2017_5_Pennsylvania,0.410997067,13.45548387,2.470381232,Pennsylvania,0.73,24.67,9.01,0.06,3.99,0.85,,,68,25,19
6898,2017,4,542.73892,14.46,3624.16559,1094.64026,524.0317,1539.193,23.10547,25348.265,2017_4_Pennsylvania,0.478272727,11.36763636,2.679181818,Pennsylvania,0.75,21.08,9.41,0.04,0.15,1.1,,,68,25,19
6899,2017,3,558.85077,14.08,4575.15278,1235.6783,644.03765,2081.688,35.0172,32349.852,2017_3_Pennsylvania,0.42568915,5.345718475,3.485073314,Pennsylvania,0.77,14.6,10.95,0.07,0,1.29,,,68,25,19
6900,2017,2,482.37449,14.29,4494.06553,1225.87266,642.32642,1687.358,38.97212,30087.26,2017_2_Pennsylvania,0.466915584,4.596558442,3.454707792,Pennsylvania,0.75,15.03,8.41,0.08,0.02,1.62,,,68,25,19
6901,2017,1,447.66802,13.79,5441.97726,1365.75854,750.5283,2159.226,53.37754,33332.321,2017_1_Pennsylvania,0.370997067,3.736334311,3.199765396,Pennsylvania,0.71,12.52,11.81,0.03,0.03,1.12,,,68,25,19
6902,2016,12,662.05298,13.76,4943.20095,1274.62892,680.11025,2652.453,51.09642,38552.657,2016_12_Pennsylvania,0.342382209,3.015219941,3.139325513,Pennsylvania,0.69,13.1,11.32,0.05,0.01,1.16,,,68,25,19
6903,2016,11,564.16612,14.24,3662.78516,1077.45667,521.70679,1763.825,32.11969,38966.989,2016_11_Pennsylvania,0.433166144,6.175454545,2.609606061,Pennsylvania,0.69,16.5,12.34,0.04,0,1.01,,,68,25,19
6904,2016,10,514.77281,14.4,3514.17628,1102.45626,506.20314,1589.17,31.35647,39512.482,2016_10_Pennsylvania,0.472756598,12.03472141,2.369208211,Pennsylvania,0.73,20.73,9.3,0.04,1.49,1.03,,,68,25,19
6905,2016,9,376.02182,14.17,4797.83373,1323.54877,679.64332,2226.644,33.30805,47276.661,2016_9_Pennsylvania,0.546340648,19.99984848,2.042515152,Pennsylvania,0.73,28.75,7.64,0.11,10.12,0.65,,,68,25,19
6906,2016,8,363.06998,13.81,5658.31016,1454.83785,781.42315,2821.719,65.73316,57597.631,2016_8_Pennsylvania,0.541085044,23.53583578,1.766217009,Pennsylvania,0.7,29.16,6.89,0.11,17.21,0.78,,,68,25,19
6907,2016,7,376.48966,13.76,5195.69588,1355.85803,715.17499,2890.498,62.52682,57177.261,2016_7_Pennsylvania,0.530362659,22.75645455,1.730234604,Pennsylvania,0.72,28.46,6.66,0.08,15.12,0.64,,,68,25,19
6908,2016,6,426.69988,14.03,4082.25852,1180.04625,572.70114,2244.589,35.83826,47121.463,2016_6_Pennsylvania,0.535689655,19.52957576,2.010363636,Pennsylvania,0.74,24.12,6.62,0.12,10.76,0.8,,,68,25,19
