Category,State,Year,Month,Value(thousand megawatthours),state_year_month
Net generation small-scale solar photovoltaic , Mississippi ,2016,9,0.03307, Mississippi 20169
Net generation small-scale solar photovoltaic , Mississippi ,2016,8,0.03742, Mississippi 20168
Net generation small-scale solar photovoltaic , Mississippi ,2016,7,0.02835, Mississippi 20167
Net generation small-scale solar photovoltaic , Mississippi ,2016,6,0.02581, Mississippi 20166
Net generation small-scale solar photovoltaic , Mississippi ,2016,5,0.02621, Mississippi 20165
Net generation small-scale solar photovoltaic , Mississippi ,2016,4,0.02334, Mississippi 20164
Net generation small-scale solar photovoltaic , Mississippi ,2016,3,0.01689, Mississippi 20163
Net generation small-scale solar photovoltaic , Mississippi ,2016,2,0.01366, Mississippi 20162
Net generation small-scale solar photovoltaic , Mississippi ,2016,1,0.01206, Mississippi 20161
Net generation small-scale solar photovoltaic , Mississippi ,2015,12,0.0162, Mississippi 201512
Net generation small-scale solar photovoltaic , Mississippi ,2015,11,0.01797, Mississippi 201511
Net generation small-scale solar photovoltaic , Mississippi ,2015,10,0.01918, Mississippi 201510
Net generation small-scale solar photovoltaic , Mississippi ,2015,9,0.01926, Mississippi 20159
Net generation small-scale solar photovoltaic , Mississippi ,2015,8,0.02164, Mississippi 20158
Net generation small-scale solar photovoltaic , Mississippi ,2015,7,0.02137, Mississippi 20157
Net generation small-scale solar photovoltaic , Mississippi ,2015,6,0.02119, Mississippi 20156
Net generation small-scale solar photovoltaic , Mississippi ,2015,5,0.02175, Mississippi 20155
Net generation small-scale solar photovoltaic , Mississippi ,2015,4,0.02023, Mississippi 20154
Net generation small-scale solar photovoltaic , Mississippi ,2015,3,0.01775, Mississippi 20153
Net generation small-scale solar photovoltaic , Mississippi ,2015,2,0.01378, Mississippi 20152
Net generation small-scale solar photovoltaic , Mississippi ,2015,1,0.0126, Mississippi 20151
Net generation small-scale solar photovoltaic , Mississippi ,2014,12,0, Mississippi 201412
Net generation small-scale solar photovoltaic , Mississippi ,2014,11,0, Mississippi 201411
Net generation small-scale solar photovoltaic , Mississippi ,2014,10,0, Mississippi 201410
Net generation small-scale solar photovoltaic , Mississippi ,2014,9,0, Mississippi 20149
Net generation small-scale solar photovoltaic , Mississippi ,2014,8,0, Mississippi 20148
Net generation small-scale solar photovoltaic , Mississippi ,2014,7,0, Mississippi 20147
Net generation small-scale solar photovoltaic , Mississippi ,2014,6,0, Mississippi 20146
Net generation small-scale solar photovoltaic , Mississippi ,2014,5,0, Mississippi 20145
Net generation small-scale solar photovoltaic , Mississippi ,2014,4,0, Mississippi 20144
Net generation small-scale solar photovoltaic , Mississippi ,2014,3,0, Mississippi 20143
Net generation small-scale solar photovoltaic , Mississippi ,2014,2,0, Mississippi 20142
Net generation small-scale solar photovoltaic , Mississippi ,2014,1,0, Mississippi 20141
Net generation small-scale solar photovoltaic , Missouri ,2017,7,9.9002, Missouri 20177
Net generation small-scale solar photovoltaic , Missouri ,2017,6,9.48246, Missouri 20176
Net generation small-scale solar photovoltaic , Missouri ,2017,5,9.28697, Missouri 20175
Net generation small-scale solar photovoltaic , Missouri ,2017,4,8.43991, Missouri 20174
Net generation small-scale solar photovoltaic , Missouri ,2017,3,7.67586, Missouri 20173
Net generation small-scale solar photovoltaic , Missouri ,2017,2,5.78535, Missouri 20172
Net generation small-scale solar photovoltaic , Missouri ,2017,1,4.87522, Missouri 20171
Net generation small-scale solar photovoltaic , Missouri ,2016,12,4.41036, Missouri 201612
Net generation small-scale solar photovoltaic , Missouri ,2016,11,4.82106, Missouri 201611
Net generation small-scale solar photovoltaic , Missouri ,2016,10,6.00902, Missouri 201610
Net generation small-scale solar photovoltaic , Missouri ,2016,9,7.01811, Missouri 20169
Net generation small-scale solar photovoltaic , Missouri ,2016,8,7.8447, Missouri 20168
Net generation small-scale solar photovoltaic , Missouri ,2016,7,8.08551, Missouri 20167
Net generation small-scale solar photovoltaic , Missouri ,2016,6,7.72922, Missouri 20166
Net generation small-scale solar photovoltaic , Missouri ,2016,5,7.50178, Missouri 20165
Net generation small-scale solar photovoltaic , Missouri ,2016,4,6.78131, Missouri 20164
Net generation small-scale solar photovoltaic , Missouri ,2016,3,6.06643, Missouri 20163
Net generation small-scale solar photovoltaic , Missouri ,2016,2,4.64883, Missouri 20162
Net generation small-scale solar photovoltaic , Missouri ,2016,1,4.05549, Missouri 20161
Net generation small-scale solar photovoltaic , Missouri ,2015,12,3.4994, Missouri 201512
Net generation small-scale solar photovoltaic , Missouri ,2015,11,3.79911, Missouri 201511
Net generation small-scale solar photovoltaic , Missouri ,2015,10,4.72581, Missouri 201510
Net generation small-scale solar photovoltaic , Missouri ,2015,9,5.47828, Missouri 20159
Net generation small-scale solar photovoltaic , Missouri ,2015,8,6.07398, Missouri 20158
Net generation small-scale solar photovoltaic , Missouri ,2015,7,6.27318, Missouri 20157
Net generation small-scale solar photovoltaic , Missouri ,2015,6,5.95155, Missouri 20156
Net generation small-scale solar photovoltaic , Missouri ,2015,5,5.78449, Missouri 20155
Net generation small-scale solar photovoltaic , Missouri ,2015,4,5.27795, Missouri 20154
Net generation small-scale solar photovoltaic , Missouri ,2015,3,4.81194, Missouri 20153
Net generation small-scale solar photovoltaic , Missouri ,2015,2,3.62949, Missouri 20152
Net generation small-scale solar photovoltaic , Missouri ,2015,1,3.31574, Missouri 20151
Net generation small-scale solar photovoltaic , Missouri ,2014,12,3.16806, Missouri 201412
Net generation small-scale solar photovoltaic , Missouri ,2014,11,3.4821, Missouri 201411
Net generation small-scale solar photovoltaic , Missouri ,2014,10,4.34351, Missouri 201410
Net generation small-scale solar photovoltaic , Missouri ,2014,9,5.0782, Missouri 20149
Net generation small-scale solar photovoltaic , Missouri ,2014,8,5.64143, Missouri 20148
Net generation small-scale solar photovoltaic , Missouri ,2014,7,5.71128, Missouri 20147
Net generation small-scale solar photovoltaic , Missouri ,2014,6,5.12632, Missouri 20146
Net generation small-scale solar photovoltaic , Missouri ,2014,5,4.57424, Missouri 20145
Net generation small-scale solar photovoltaic , Missouri ,2014,4,3.72636, Missouri 20144
Net generation small-scale solar photovoltaic , Missouri ,2014,3,3.19937, Missouri 20143
Net generation small-scale solar photovoltaic , Missouri ,2014,2,2.25737, Missouri 20142
Net generation small-scale solar photovoltaic , Missouri ,2014,1,1.87543, Missouri 20141
Net generation small-scale solar photovoltaic , Montana ,2017,7,1.27226, Montana 20177
Net generation small-scale solar photovoltaic , Montana ,2017,6,1.08535, Montana 20176
Net generation small-scale solar photovoltaic , Montana ,2017,5,1.0889, Montana 20175
Net generation small-scale solar photovoltaic , Montana ,2017,4,0.96936, Montana 20174
Net generation small-scale solar photovoltaic , Montana ,2017,3,0.80582, Montana 20173
Net generation small-scale solar photovoltaic , Montana ,2017,2,0.55402, Montana 20172
Net generation small-scale solar photovoltaic , Montana ,2017,1,0.41631, Montana 20171
Net generation small-scale solar photovoltaic , Montana ,2016,12,0.36595, Montana 201612
Net generation small-scale solar photovoltaic , Montana ,2016,11,0.41444, Montana 201611
Net generation small-scale solar photovoltaic , Montana ,2016,10,0.62538, Montana 201610
Net generation small-scale solar photovoltaic , Montana ,2016,9,0.76817, Montana 20169
Net generation small-scale solar photovoltaic , Montana ,2016,8,0.87686, Montana 20168
Net generation small-scale solar photovoltaic , Montana ,2016,7,0.9054, Montana 20167
Net generation small-scale solar photovoltaic , Montana ,2016,6,0.79245, Montana 20166
Net generation small-scale solar photovoltaic , Montana ,2016,5,0.77292, Montana 20165
Net generation small-scale solar photovoltaic , Montana ,2016,4,0.68154, Montana 20164
Net generation small-scale solar photovoltaic , Montana ,2016,3,0.57204, Montana 20163
Net generation small-scale solar photovoltaic , Montana ,2016,2,0.41219, Montana 20162
Net generation small-scale solar photovoltaic , Montana ,2016,1,0.31218, Montana 20161
Net generation small-scale solar photovoltaic , Montana ,2015,12,0.28453, Montana 201512
Net generation small-scale solar photovoltaic , Montana ,2015,11,0.31389, Montana 201511
Net generation small-scale solar photovoltaic , Montana ,2015,10,0.47263, Montana 201510
Net generation small-scale solar photovoltaic , Montana ,2015,9,0.58066, Montana 20159
Net generation small-scale solar photovoltaic , Montana ,2015,8,0.65822, Montana 20158
Net generation small-scale solar photovoltaic , Montana ,2015,7,0.67632, Montana 20157
Net generation small-scale solar photovoltaic , Montana ,2015,6,0.59541, Montana 20156
Net generation small-scale solar photovoltaic , Montana ,2015,5,0.58175, Montana 20155
Net generation small-scale solar photovoltaic , Montana ,2015,4,0.51058, Montana 20154
Net generation small-scale solar photovoltaic , Montana ,2015,3,0.43336, Montana 20153
Net generation small-scale solar photovoltaic , Montana ,2015,2,0.30335, Montana 20152
Net generation small-scale solar photovoltaic , Montana ,2015,1,0.23675, Montana 20151
Net generation small-scale solar photovoltaic , Montana ,2014,12,0.46121, Montana 201412
Net generation small-scale solar photovoltaic , Montana ,2014,11,0.53996, Montana 201411
Net generation small-scale solar photovoltaic , Montana ,2014,10,0.76903, Montana 201410
Net generation small-scale solar photovoltaic , Montana ,2014,9,0.93028, Montana 20149
Net generation small-scale solar photovoltaic , Montana ,2014,8,1.0565, Montana 20148
Net generation small-scale solar photovoltaic , Montana ,2014,7,1.08811, Montana 20147
Net generation small-scale solar photovoltaic , Montana ,2014,6,0.96145, Montana 20146
Net generation small-scale solar photovoltaic , Montana ,2014,5,0.94754, Montana 20145
Net generation small-scale solar photovoltaic , Montana ,2014,4,0.83738, Montana 20144
Net generation small-scale solar photovoltaic , Montana ,2014,3,0.72001, Montana 20143
Net generation small-scale solar photovoltaic , Montana ,2014,2,0.49469, Montana 20142
Net generation small-scale solar photovoltaic , Montana ,2014,1,0.37378, Montana 20141
Net generation small-scale solar photovoltaic , Mountain (total) ,2017,7,212.28842, Mountain (total) 20177
Net generation small-scale solar photovoltaic , Mountain (total) ,2017,6,221.25381, Mountain (total) 20176
Net generation small-scale solar photovoltaic , Mountain (total) ,2017,5,220.88661, Mountain (total) 20175
Net generation small-scale solar photovoltaic , Mountain (total) ,2017,4,201.11134, Mountain (total) 20174
